,Ensembl Gene ID,External Gene Name,NCBI Entrez ID,Description
2449,ENSMUSG00000050063,Klk6,19144,kallikrein related-peptidase 6 [Source:MGI Symbol;Acc:MGI:1343166]
2450,ENSMUSG00000050069,Grem2,23893,"gremlin 2, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344367]"
2451,ENSMUSG00000050075,Gpr171,229323,G protein-coupled receptor 171 [Source:MGI Symbol;Acc:MGI:2442043]
2452,ENSMUSG00000050103,Agmo,319660,alkylglycerol monooxygenase [Source:MGI Symbol;Acc:MGI:2442495]
2453,ENSMUSG00000050105,Fam110d,72690,"family with sequence similarity 110, member D [Source:MGI Symbol;Acc:MGI:1919940]"
2454,ENSMUSG00000050106,Tmc8,217356,transmembrane channel-like gene family 8 [Source:MGI Symbol;Acc:MGI:2669037]
2455,ENSMUSG00000050147,F2rl3,14065,coagulation factor II (thrombin) receptor-like 3 [Source:MGI Symbol;Acc:MGI:1298207]
2456,ENSMUSG00000050199,Lgr4,107515,leucine-rich repeat-containing G protein-coupled receptor 4 [Source:MGI Symbol;Acc:MGI:1891468]
2457,ENSMUSG00000050212,Eva1b,230752,eva-1 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:1922063]
2458,ENSMUSG00000050232,Cxcr3,12766,chemokine (C-X-C motif) receptor 3 [Source:MGI Symbol;Acc:MGI:1277207]
2459,ENSMUSG00000050234,Gja4,14612,"gap junction protein, alpha 4 [Source:MGI Symbol;Acc:MGI:95715]"
2460,ENSMUSG00000050288,Fzd2,57265,frizzled class receptor 2 [Source:MGI Symbol;Acc:MGI:1888513]
2461,ENSMUSG00000050295,Foxc1,17300,forkhead box C1 [Source:MGI Symbol;Acc:MGI:1347466]
2462,ENSMUSG00000050315,Synpo2,118449,synaptopodin 2 [Source:MGI Symbol;Acc:MGI:2153070]
2463,ENSMUSG00000050321,Neto1,246317,neuropilin (NRP) and tolloid (TLL)-like 1 [Source:MGI Symbol;Acc:MGI:2180216]
2464,ENSMUSG00000050335,Lgals3,16854,"lectin, galactose binding, soluble 3 [Source:MGI Symbol;Acc:MGI:96778]"
2465,ENSMUSG00000050350,Gpr18,110168,G protein-coupled receptor 18 [Source:MGI Symbol;Acc:MGI:107859]
2466,ENSMUSG00000050368,Hoxd10,15430,homeobox D10 [Source:MGI Symbol;Acc:MGI:96202]
2467,ENSMUSG00000050370,Ch25h,12642,cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869]
2468,ENSMUSG00000050395,Tnfsf15,326623,"tumor necrosis factor (ligand) superfamily, member 15 [Source:MGI Symbol;Acc:MGI:2180140]"
2469,ENSMUSG00000050440,Hamp,84506,hepcidin antimicrobial peptide [Source:MGI Symbol;Acc:MGI:1933533]
2470,ENSMUSG00000050468,Astl,215095,astacin-like metalloendopeptidase (M12 family) [Source:MGI Symbol;Acc:MGI:3046414]
2471,ENSMUSG00000050493,Fam167b,230766,"family with sequence similarity 167, member B [Source:MGI Symbol;Acc:MGI:2668032]"
2472,ENSMUSG00000050578,Mmp13,17386,matrix metallopeptidase 13 [Source:MGI Symbol;Acc:MGI:1340026]
2473,ENSMUSG00000050587,Lrrc4c,241568,leucine rich repeat containing 4C [Source:MGI Symbol;Acc:MGI:2442636]
2474,ENSMUSG00000050592,Fam78a,241303,"family with sequence similarity 78, member A [Source:MGI Symbol;Acc:MGI:2443569]"
2475,ENSMUSG00000050600,Zfp831,100043757,zinc finger protein 831 [Source:MGI Symbol;Acc:MGI:3641861]
2476,ENSMUSG00000050628,Ubald2,319370,UBA-like domain containing 2 [Source:MGI Symbol;Acc:MGI:1914635]
2477,ENSMUSG00000050663,Trhde,237553,TRH-degrading enzyme [Source:MGI Symbol;Acc:MGI:2384311]
2478,ENSMUSG00000050666,Vstm4,320736,V-set and transmembrane domain containing 4 [Source:MGI Symbol;Acc:MGI:2444633]
2479,ENSMUSG00000050711,Scg2,20254,secretogranin II [Source:MGI Symbol;Acc:MGI:103033]
2480,ENSMUSG00000050730,Arhgap42,71544,Rho GTPase activating protein 42 [Source:MGI Symbol;Acc:MGI:1918794]
2481,ENSMUSG00000050737,Ptges,64292,prostaglandin E synthase [Source:MGI Symbol;Acc:MGI:1927593]
2482,ENSMUSG00000050840,Cdh20,23836,cadherin 20 [Source:MGI Symbol;Acc:MGI:1346069]
2483,ENSMUSG00000050860,Phospho1,237928,"phosphatase, orphan 1 [Source:MGI Symbol;Acc:MGI:2447348]"
2484,ENSMUSG00000050912,Tmem123,71929,transmembrane protein 123 [Source:MGI Symbol;Acc:MGI:1919179]
2485,ENSMUSG00000050919,Zfp366,238803,zinc finger protein 366 [Source:MGI Symbol;Acc:MGI:2178429]
2486,ENSMUSG00000050921,P2ry10,78826,"purinergic receptor P2Y, G-protein coupled 10 [Source:MGI Symbol;Acc:MGI:1926076]"
2487,ENSMUSG00000050957,Insl6,27356,insulin-like 6 [Source:MGI Symbol;Acc:MGI:1351595]
2488,ENSMUSG00000051022,Hs3st1,15476,heparan sulfate (glucosamine) 3-O-sulfotransferase 1 [Source:MGI Symbol;Acc:MGI:1201606]
2489,ENSMUSG00000051041,Olfml1,244198,olfactomedin-like 1 [Source:MGI Symbol;Acc:MGI:2679264]
2490,ENSMUSG00000051079,Rgs13,246709,regulator of G-protein signaling 13 [Source:MGI Symbol;Acc:MGI:2180585]
2491,ENSMUSG00000051159,Cited1,12705,Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1 [Source:MGI Symbol;Acc:MGI:108023]
2492,ENSMUSG00000051166,Eml5,319670,echinoderm microtubule associated protein like 5 [Source:MGI Symbol;Acc:MGI:2442513]
2493,ENSMUSG00000051177,Plcb1,18795,"phospholipase C, beta 1 [Source:MGI Symbol;Acc:MGI:97613]"
2494,ENSMUSG00000051212,Gpr183,321019,G protein-coupled receptor 183 [Source:MGI Symbol;Acc:MGI:2442034]
2495,ENSMUSG00000051225,Fam83a,239463,"family with sequence similarity 83, member A [Source:MGI Symbol;Acc:MGI:2447773]"
2496,ENSMUSG00000051236,Msrb3,320183,methionine sulfoxide reductase B3 [Source:MGI Symbol;Acc:MGI:2443538]
2497,ENSMUSG00000051323,Pcdh19,279653,protocadherin 19 [Source:MGI Symbol;Acc:MGI:2685563]
2498,ENSMUSG00000051354,Samd3,268288,sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:2685469]
2499,ENSMUSG00000051379,Flrt3,71436,fibronectin leucine rich transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1918686]
2500,ENSMUSG00000051397,Tacstd2,56753,tumor-associated calcium signal transducer 2 [Source:MGI Symbol;Acc:MGI:1861606]
2501,ENSMUSG00000051401,Kctd16,383348,potassium channel tetramerisation domain containing 16 [Source:MGI Symbol;Acc:MGI:1914659]
2502,ENSMUSG00000051439,Cd14,12475,CD14 antigen [Source:MGI Symbol;Acc:MGI:88318]
2503,ENSMUSG00000051506,Wdfy4,545030,WD repeat and FYVE domain containing 4 [Source:MGI Symbol;Acc:MGI:3584510]
2504,ENSMUSG00000051517,Arhgef39,230098,Rho guanine nucleotide exchange factor (GEF) 39 [Source:MGI Symbol;Acc:MGI:3036286]
2505,ENSMUSG00000051669,AU021092,239691,expressed sequence AU021092 [Source:MGI Symbol;Acc:MGI:2146559]
2506,ENSMUSG00000051727,Kctd14,233529,potassium channel tetramerisation domain containing 14 [Source:MGI Symbol;Acc:MGI:1289222]
2507,ENSMUSG00000051747,Ttn,22138,titin [Source:MGI Symbol;Acc:MGI:98864]
2508,ENSMUSG00000051811,Cox6b2,333182,cytochrome c oxidase subunit 6B2 [Source:MGI Symbol;Acc:MGI:3044182]
2509,ENSMUSG00000051855,Mest,17294,mesoderm specific transcript [Source:MGI Symbol;Acc:MGI:96968]
2510,ENSMUSG00000051910,Sox6,20679,SRY (sex determining region Y)-box 6 [Source:MGI Symbol;Acc:MGI:98368]
2511,ENSMUSG00000051951,Xkr4,497097,X-linked Kx blood group related 4 [Source:MGI Symbol;Acc:MGI:3528744]
2512,ENSMUSG00000051980,Casr,12374,calcium-sensing receptor [Source:MGI Symbol;Acc:MGI:1351351]
2513,ENSMUSG00000051985,Igfn1,226438,immunoglobulin-like and fibronectin type III domain containing 1 [Source:MGI Symbol;Acc:MGI:3045352]
2514,ENSMUSG00000051998,Lax1,240754,lymphocyte transmembrane adaptor 1 [Source:MGI Symbol;Acc:MGI:2443362]
2515,ENSMUSG00000052013,Btla,208154,B and T lymphocyte associated [Source:MGI Symbol;Acc:MGI:2658978]
2516,ENSMUSG00000052026,Slc6a7,240332,"solute carrier family 6 (neurotransmitter transporter, L-proline), member 7 [Source:MGI Symbol;Acc:MGI:2147363]"
2517,ENSMUSG00000052062,Pard3b,72823,par-3 family cell polarity regulator beta [Source:MGI Symbol;Acc:MGI:1919301]
2518,ENSMUSG00000052085,Dock8,76088,dedicator of cytokinesis 8 [Source:MGI Symbol;Acc:MGI:1921396]
2519,ENSMUSG00000052099,Prss51,100504162,"protease, serine 51 [Source:MGI Symbol;Acc:MGI:1921465]"
2520,ENSMUSG00000052133,Sema5b,20357,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B [Source:MGI Symbol;Acc:MGI:107555]"
2521,ENSMUSG00000052142,Rasal3,320484,RAS protein activator like 3 [Source:MGI Symbol;Acc:MGI:2444128]
2522,ENSMUSG00000052160,Pld4,104759,"phospholipase D family, member 4 [Source:MGI Symbol;Acc:MGI:2144765]"
2523,ENSMUSG00000052229,Gpr17,574402,G protein-coupled receptor 17 [Source:MGI Symbol;Acc:MGI:3584514]
2524,ENSMUSG00000052336,Cx3cr1,13051,chemokine (C-X3-C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:1333815]
2525,ENSMUSG00000052372,Il1rapl1,331461,interleukin 1 receptor accessory protein-like 1 [Source:MGI Symbol;Acc:MGI:2687319]
2526,ENSMUSG00000052374,Actn2,11472,actinin alpha 2 [Source:MGI Symbol;Acc:MGI:109192]
2527,ENSMUSG00000052387,Trpm3,226025,"transient receptor potential cation channel, subfamily M, member 3 [Source:MGI Symbol;Acc:MGI:2443101]"
2528,ENSMUSG00000052415,Tchh,99681,trichohyalin [Source:MGI Symbol;Acc:MGI:2177944]
2529,ENSMUSG00000052430,Bmpr1b,12167,"bone morphogenetic protein receptor, type 1B [Source:MGI Symbol;Acc:MGI:107191]"
2530,ENSMUSG00000052435,Cebpe,110794,"CCAAT/enhancer binding protein (C/EBP), epsilon [Source:MGI Symbol;Acc:MGI:103572]"
2531,ENSMUSG00000052468,Pmp2,18857,peripheral myelin protein 2 [Source:MGI Symbol;Acc:MGI:102667]
2532,ENSMUSG00000052504,Epha3,13837,Eph receptor A3 [Source:MGI Symbol;Acc:MGI:99612]
2533,ENSMUSG00000052516,Robo2,268902,roundabout guidance receptor 2 [Source:MGI Symbol;Acc:MGI:1890110]
2534,ENSMUSG00000052539,Magi3,99470,"membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:MGI Symbol;Acc:MGI:1923484]"
2535,ENSMUSG00000052544,St6galnac3,20447,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:MGI Symbol;Acc:MGI:1341828]"
2536,ENSMUSG00000052551,Adarb2,94191,"adenosine deaminase, RNA-specific, B2 [Source:MGI Symbol;Acc:MGI:2151118]"
2537,ENSMUSG00000052560,Cpne8,66871,copine VIII [Source:MGI Symbol;Acc:MGI:1914121]
2538,ENSMUSG00000052572,Dlg2,23859,discs large MAGUK scaffold protein 2 [Source:MGI Symbol;Acc:MGI:1344351]
2539,ENSMUSG00000052581,Lrrtm4,243499,leucine rich repeat transmembrane neuronal 4 [Source:MGI Symbol;Acc:MGI:2389180]
2540,ENSMUSG00000052631,Sh2d6,71130,SH2 domain containing 6 [Source:MGI Symbol;Acc:MGI:1918380]
2541,ENSMUSG00000052684,Jun,16476,jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]
2542,ENSMUSG00000052821,Cysltr1,58861,cysteinyl leukotriene receptor 1 [Source:MGI Symbol;Acc:MGI:1926218]
2543,ENSMUSG00000052837,Junb,16477,jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]
2544,ENSMUSG00000052889,Prkcb,18751,"protein kinase C, beta [Source:MGI Symbol;Acc:MGI:97596]"
2545,ENSMUSG00000052911,Lamb2,16779,"laminin, beta 2 [Source:MGI Symbol;Acc:MGI:99916]"
2546,ENSMUSG00000052920,Prkg1,19091,"protein kinase, cGMP-dependent, type I [Source:MGI Symbol;Acc:MGI:108174]"
2547,ENSMUSG00000052921,Arhgef15,442801,Rho guanine nucleotide exchange factor (GEF) 15 [Source:MGI Symbol;Acc:MGI:3045246]
2548,ENSMUSG00000052942,Glis3,226075,GLIS family zinc finger 3 [Source:MGI Symbol;Acc:MGI:2444289]
2549,ENSMUSG00000052955,Cpvl,71287,"carboxypeptidase, vitellogenic-like [Source:MGI Symbol;Acc:MGI:1918537]"
2550,ENSMUSG00000052957,Gas1,14451,growth arrest specific 1 [Source:MGI Symbol;Acc:MGI:95655]
2551,ENSMUSG00000053004,Hrh1,15465,histamine receptor H1 [Source:MGI Symbol;Acc:MGI:107619]
2552,ENSMUSG00000053007,Creb5,231991,cAMP responsive element binding protein 5 [Source:MGI Symbol;Acc:MGI:2443973]
2553,ENSMUSG00000053062,Jam2,67374,junction adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:1933820]
2554,ENSMUSG00000053063,Clec12a,232413,"C-type lectin domain family 12, member a [Source:MGI Symbol;Acc:MGI:3040968]"
2555,ENSMUSG00000053113,Socs3,12702,suppressor of cytokine signaling 3 [Source:MGI Symbol;Acc:MGI:1201791]
2556,ENSMUSG00000053137,Mapk11,19094,mitogen-activated protein kinase 11 [Source:MGI Symbol;Acc:MGI:1338024]
2557,ENSMUSG00000053141,Ptprt,19281,"protein tyrosine phosphatase, receptor type, T [Source:MGI Symbol;Acc:MGI:1321152]"
2558,ENSMUSG00000053153,Spag16,66722,sperm associated antigen 16 [Source:MGI Symbol;Acc:MGI:1913972]
2559,ENSMUSG00000053158,Fes,14159,feline sarcoma oncogene [Source:MGI Symbol;Acc:MGI:95514]
2560,ENSMUSG00000053310,Nrgn,64011,neurogranin [Source:MGI Symbol;Acc:MGI:1927184]
2561,ENSMUSG00000053318,Slamf8,74748,SLAM family member 8 [Source:MGI Symbol;Acc:MGI:1921998]
2562,ENSMUSG00000053398,Phgdh,236539,3-phosphoglycerate dehydrogenase [Source:MGI Symbol;Acc:MGI:1355330]
2563,ENSMUSG00000053399,Adamts18,208936,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18 [Source:MGI Symbol;Acc:MGI:2442600]"
2564,ENSMUSG00000053465,Hs6st3,50787,heparan sulfate 6-O-sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1354960]
2565,ENSMUSG00000053469,Tg,21819,thyroglobulin [Source:MGI Symbol;Acc:MGI:98733]
2566,ENSMUSG00000053475,Tnfaip6,21930,tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266]
2567,ENSMUSG00000053477,Tcf4,21413,transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506]
2568,ENSMUSG00000053559,Smagp,207818,small cell adhesion glycoprotein [Source:MGI Symbol;Acc:MGI:2448476]
2569,ENSMUSG00000053560,Ier2,15936,immediate early response 2 [Source:MGI Symbol;Acc:MGI:104815]
2570,ENSMUSG00000053593,Fate1,77905,fetal and adult testis expressed 1 [Source:MGI Symbol;Acc:MGI:1925155]
2571,ENSMUSG00000053626,Tll1,21892,tolloid-like [Source:MGI Symbol;Acc:MGI:106923]
2572,ENSMUSG00000053702,Nebl,74103,nebulette [Source:MGI Symbol;Acc:MGI:1921353]
2573,ENSMUSG00000053825,Ppfia2,327814,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2 [Source:MGI Symbol;Acc:MGI:2443834]"
2574,ENSMUSG00000053907,Mat2a,232087,"methionine adenosyltransferase II, alpha [Source:MGI Symbol;Acc:MGI:2443731]"
2575,ENSMUSG00000053931,Cnn3,71994,"calponin 3, acidic [Source:MGI Symbol;Acc:MGI:1919244]"
2576,ENSMUSG00000053977,Cd8a,12525,"CD8 antigen, alpha chain [Source:MGI Symbol;Acc:MGI:88346]"
2577,ENSMUSG00000054146,Krt15,16665,keratin 15 [Source:MGI Symbol;Acc:MGI:96689]
2578,ENSMUSG00000054162,Spock3,72902,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3 [Source:MGI Symbol;Acc:MGI:1920152]"
2579,ENSMUSG00000054206,Gzmm,16904,granzyme M (lymphocyte met-ase 1) [Source:MGI Symbol;Acc:MGI:99549]
2580,ENSMUSG00000054252,Fgfr3,14184,fibroblast growth factor receptor 3 [Source:MGI Symbol;Acc:MGI:95524]
2581,ENSMUSG00000054321,Taf4b,72504,TATA-box binding protein associated factor 4b [Source:MGI Symbol;Acc:MGI:2152345]
2582,ENSMUSG00000054342,Kcnn4,16534,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4 [Source:MGI Symbol;Acc:MGI:1277957]"
2583,ENSMUSG00000054360,Bsx,244813,brain specific homeobox [Source:MGI Symbol;Acc:MGI:2669849]
2584,ENSMUSG00000054364,Rhob,11852,ras homolog family member B [Source:MGI Symbol;Acc:MGI:107949]
2585,ENSMUSG00000054404,Slfn5,327978,schlafen 5 [Source:MGI Symbol;Acc:MGI:1329004]
2586,ENSMUSG00000054422,Fabp1,14080,"fatty acid binding protein 1, liver [Source:MGI Symbol;Acc:MGI:95479]"
2587,ENSMUSG00000054435,Gimap4,107526,"GTPase, IMAP family member 4 [Source:MGI Symbol;Acc:MGI:1349656]"
2588,ENSMUSG00000054446,Cpa1,109697,"carboxypeptidase A1, pancreatic [Source:MGI Symbol;Acc:MGI:88478]"
2589,ENSMUSG00000054555,Adam12,11489,a disintegrin and metallopeptidase domain 12 (meltrin alpha) [Source:MGI Symbol;Acc:MGI:105378]
2590,ENSMUSG00000054580,Pla2r1,18779,phospholipase A2 receptor 1 [Source:MGI Symbol;Acc:MGI:102468]
2591,ENSMUSG00000054640,Slc8a1,20541,"solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:MGI Symbol;Acc:MGI:107956]"
2592,ENSMUSG00000054675,Tmem119,231633,transmembrane protein 119 [Source:MGI Symbol;Acc:MGI:2385228]
2593,ENSMUSG00000054690,Emcn,59308,endomucin [Source:MGI Symbol;Acc:MGI:1891716]
2594,ENSMUSG00000054717,Hmgb2,97165,high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157]
2595,ENSMUSG00000054843,Atrnl1,226255,attractin like 1 [Source:MGI Symbol;Acc:MGI:2147749]
2596,ENSMUSG00000054855,Rnd1,223881,Rho family GTPase 1 [Source:MGI Symbol;Acc:MGI:2444878]
2597,ENSMUSG00000054871,Tmem158,72309,transmembrane protein 158 [Source:MGI Symbol;Acc:MGI:1919559]
2598,ENSMUSG00000054889,Dsp,109620,desmoplakin [Source:MGI Symbol;Acc:MGI:109611]
2599,ENSMUSG00000054892,Txk,22165,TXK tyrosine kinase [Source:MGI Symbol;Acc:MGI:102960]
2600,ENSMUSG00000054932,Afp,11576,alpha fetoprotein [Source:MGI Symbol;Acc:MGI:87951]
2601,ENSMUSG00000054951,9130008F23Rik,71583,RIKEN cDNA 9130008F23 gene [Source:MGI Symbol;Acc:MGI:1918833]
2602,ENSMUSG00000055013,Agap1,347722,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:MGI Symbol;Acc:MGI:2653690]"
2603,ENSMUSG00000055022,Cntn1,12805,contactin 1 [Source:MGI Symbol;Acc:MGI:105980]
2604,ENSMUSG00000055044,Pdlim1,54132,PDZ and LIM domain 1 (elfin) [Source:MGI Symbol;Acc:MGI:1860611]
2605,ENSMUSG00000055067,Smyd3,69726,SET and MYND domain containing 3 [Source:MGI Symbol;Acc:MGI:1916976]
2606,ENSMUSG00000055148,Klf2,16598,Kruppel-like factor 2 (lung) [Source:MGI Symbol;Acc:MGI:1342772]
2607,ENSMUSG00000055170,Ifng,15978,interferon gamma [Source:MGI Symbol;Acc:MGI:107656]
2608,ENSMUSG00000055235,Wdr86,269633,WD repeat domain 86 [Source:MGI Symbol;Acc:MGI:1915466]
2609,ENSMUSG00000055322,Tns1,21961,tensin 1 [Source:MGI Symbol;Acc:MGI:104552]
2610,ENSMUSG00000055421,Pcdh9,211712,protocadherin 9 [Source:MGI Symbol;Acc:MGI:1306801]
2611,ENSMUSG00000055430,Nap1l5,58243,nucleosome assembly protein 1-like 5 [Source:MGI Symbol;Acc:MGI:1923555]
2612,ENSMUSG00000055435,Maf,17132,avian musculoaponeurotic fibrosarcoma oncogene homolog [Source:MGI Symbol;Acc:MGI:96909]
2613,ENSMUSG00000055471,Alk,11682,anaplastic lymphoma kinase [Source:MGI Symbol;Acc:MGI:103305]
2614,ENSMUSG00000055538,Zcchc24,71918,"zinc finger, CCHC domain containing 24 [Source:MGI Symbol;Acc:MGI:1919168]"
2615,ENSMUSG00000055540,Epha6,13840,Eph receptor A6 [Source:MGI Symbol;Acc:MGI:108034]
2616,ENSMUSG00000055546,Timd4,276891,T cell immunoglobulin and mucin domain containing 4 [Source:MGI Symbol;Acc:MGI:2445125]
2617,ENSMUSG00000055561,Spink5,72432,"serine peptidase inhibitor, Kazal type 5 [Source:MGI Symbol;Acc:MGI:1919682]"
2618,ENSMUSG00000055612,Cdca7,66953,cell division cycle associated 7 [Source:MGI Symbol;Acc:MGI:1914203]
2619,ENSMUSG00000055632,Hmcn2,665700,hemicentin 2 [Source:MGI Symbol;Acc:MGI:2677838]
2620,ENSMUSG00000055639,Dach1,13134,dachshund family transcription factor 1 [Source:MGI Symbol;Acc:MGI:1277991]
2621,ENSMUSG00000055653,Gpc3,14734,glypican 3 [Source:MGI Symbol;Acc:MGI:104903]
2622,ENSMUSG00000055691,Gja6,414089,"gap junction protein, alpha 6 [Source:MGI Symbol;Acc:MGI:95717]"
2623,ENSMUSG00000055761,Nkain3,269513,Na+/K+ transporting ATPase interacting 3 [Source:MGI Symbol;Acc:MGI:2444830]
2624,ENSMUSG00000055805,Fmnl1,57778,formin-like 1 [Source:MGI Symbol;Acc:MGI:1888994]
2625,ENSMUSG00000055994,Nod2,257632,nucleotide-binding oligomerization domain containing 2 [Source:MGI Symbol;Acc:MGI:2429397]
2626,ENSMUSG00000056054,S100a8,20201,S100 calcium binding protein A8 (calgranulin A) [Source:MGI Symbol;Acc:MGI:88244]
2627,ENSMUSG00000056073,Grik2,14806,"glutamate receptor, ionotropic, kainate 2 (beta 2) [Source:MGI Symbol;Acc:MGI:95815]"
2628,ENSMUSG00000056121,Fez2,225020,fasciculation and elongation protein zeta 2 (zygin II) [Source:MGI Symbol;Acc:MGI:2675856]
2629,ENSMUSG00000056209,Npm3,18150,nucleoplasmin 3 [Source:MGI Symbol;Acc:MGI:894653]
2630,ENSMUSG00000056220,Pla2g4a,18783,"phospholipase A2, group IVA (cytosolic, calcium-dependent) [Source:MGI Symbol;Acc:MGI:1195256]"
2631,ENSMUSG00000056258,Kcnq3,110862,"potassium voltage-gated channel, subfamily Q, member 3 [Source:MGI Symbol;Acc:MGI:1336181]"
2632,ENSMUSG00000056413,Adap1,231821,ArfGAP with dual PH domains 1 [Source:MGI Symbol;Acc:MGI:2442201]
2633,ENSMUSG00000056427,Slit3,20564,slit guidance ligand 3 [Source:MGI Symbol;Acc:MGI:1315202]
2634,ENSMUSG00000056481,Cd248,70445,"CD248 antigen, endosialin [Source:MGI Symbol;Acc:MGI:1917695]"
2635,ENSMUSG00000056498,Tmem154,320782,transmembrane protein 154 [Source:MGI Symbol;Acc:MGI:2444725]
2636,ENSMUSG00000056501,Cebpb,12608,"CCAAT/enhancer binding protein (C/EBP), beta [Source:MGI Symbol;Acc:MGI:88373]"
2637,ENSMUSG00000056515,Rab31,106572,"RAB31, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914603]"
2638,ENSMUSG00000056529,Ptafr,19204,platelet-activating factor receptor [Source:MGI Symbol;Acc:MGI:106066]
2639,ENSMUSG00000056569,Mpz,17528,myelin protein zero [Source:MGI Symbol;Acc:MGI:103177]
2640,ENSMUSG00000056708,Ier5,15939,immediate early response 5 [Source:MGI Symbol;Acc:MGI:1337072]
2641,ENSMUSG00000056737,Capg,12332,"capping protein (actin filament), gelsolin-like [Source:MGI Symbol;Acc:MGI:1098259]"
2642,ENSMUSG00000056755,Grm7,108073,"glutamate receptor, metabotropic 7 [Source:MGI Symbol;Acc:MGI:1351344]"
2643,ENSMUSG00000056870,Gulp1,70676,"GULP, engulfment adaptor PTB domain containing 1 [Source:MGI Symbol;Acc:MGI:1920407]"
2644,ENSMUSG00000056888,Glipr1,73690,GLI pathogenesis-related 1 (glioma) [Source:MGI Symbol;Acc:MGI:1920940]
2645,ENSMUSG00000056899,Immp2l,93757,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2135611]
2646,ENSMUSG00000056917,Sipa1,20469,signal-induced proliferation associated gene 1 [Source:MGI Symbol;Acc:MGI:107576]
2647,ENSMUSG00000056947,Mab21l1,17116,mab-21-like 1 [Source:MGI Symbol;Acc:MGI:1333773]
2648,ENSMUSG00000057058,Skap1,78473,src family associated phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:1925723]
2649,ENSMUSG00000057060,Slc35f3,210027,"solute carrier family 35, member F3 [Source:MGI Symbol;Acc:MGI:2444426]"
2650,ENSMUSG00000057092,Fxyd3,17178,FXYD domain-containing ion transport regulator 3 [Source:MGI Symbol;Acc:MGI:107497]
2651,ENSMUSG00000057098,Ebf1,13591,early B cell factor 1 [Source:MGI Symbol;Acc:MGI:95275]
2652,ENSMUSG00000057123,Gja5,14613,"gap junction protein, alpha 5 [Source:MGI Symbol;Acc:MGI:95716]"
2653,ENSMUSG00000057132,Rpgrip1,77945,retinitis pigmentosa GTPase regulator interacting protein 1 [Source:MGI Symbol;Acc:MGI:1932134]
2654,ENSMUSG00000057135,Scimp,327957,SLP adaptor and CSK interacting membrane protein [Source:MGI Symbol;Acc:MGI:3610314]
2655,ENSMUSG00000057137,Tmem140,68487,transmembrane protein 140 [Source:MGI Symbol;Acc:MGI:1915737]
2656,ENSMUSG00000057191,AB124611,382062,cDNA sequence AB124611 [Source:MGI Symbol;Acc:MGI:3043001]
2657,ENSMUSG00000057193,Slc44a2,68682,"solute carrier family 44, member 2 [Source:MGI Symbol;Acc:MGI:1915932]"
2658,ENSMUSG00000057286,St6galnac2,20446,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:107553]"
2659,ENSMUSG00000057315,Arhgap24,231532,Rho GTPase activating protein 24 [Source:MGI Symbol;Acc:MGI:1922647]
2660,ENSMUSG00000057329,Bcl2,12043,B cell leukemia/lymphoma 2 [Source:MGI Symbol;Acc:MGI:88138]
2661,ENSMUSG00000057337,Chst3,53374,carbohydrate sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1858224]
2662,ENSMUSG00000057378,Ryr3,20192,ryanodine receptor 3 [Source:MGI Symbol;Acc:MGI:99684]
2663,ENSMUSG00000057440,Mpp7,75739,"membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) [Source:MGI Symbol;Acc:MGI:1922989]"
2664,ENSMUSG00000057604,Lmcd1,30937,LIM and cysteine-rich domains 1 [Source:MGI Symbol;Acc:MGI:1353635]
